National Instruments Acquisition
Time    Acc002_z    Volt001
1.435059 0.546184 -3.093338
1.435547 0.512049 -3.179924
1.436035 0.475628 -3.257098
1.436523 0.441155 -3.323777
1.437012 0.407208 -3.379329
1.437500 0.374534 -3.423325
1.437988 0.341223 -3.456294
1.438477 0.306188 -3.476766
1.438965 0.269355 -3.484847
1.439453 0.228812 -3.481298
1.439941 0.187520 -3.464936
1.440430 0.150949 -3.436917
1.440918 0.111418 -3.398351
1.441406 0.066005 -3.348923
1.441895 0.024338 -3.289425
1.442383 -0.019727 -3.220235
1.442871 -0.064242 -3.140591
1.443359 -0.107857 -3.051502
1.443848 -0.152521 -2.953871
1.444336 -0.196024 -2.849328
1.444824 -0.244773 -2.740264
1.445313 -0.289250 -2.626167
1.445801 -0.336837 -2.507957
1.446289 -0.387909 -2.384945
1.446777 -0.426316 -2.257117
1.447266 -0.466971 -2.127410
1.447754 -0.507026 -1.995539
1.448242 -0.542061 -1.864685
1.448730 -0.578781 -1.731622
1.449219 -0.608833 -1.594812
1.449707 -0.639371 -1.463722
1.450195 -0.671520 -1.335711
1.450684 -0.699098 -1.207984
1.451172 -0.729973 -1.080324
1.451660 -0.755940 -0.951439
1.452148 -0.778010 -0.826664
1.452637 -0.803640 -0.704418
1.453125 -0.822749 -0.582845
1.453613 -0.840136 -0.462433
1.454102 -0.856060 -0.341589
1.454590 -0.866590 -0.222052
1.455078 -0.872585 -0.103591
1.455566 -0.872397 0.012696
1.456055 -0.872285 0.124977
1.456543 -0.871760 0.235913
1.457031 -0.867751 0.346415
1.457520 -0.861643 0.456271
1.458008 -0.851826 0.565496
1.458496 -0.839012 0.673884
1.458984 -0.822600 0.781446
1.459473 -0.803302 0.887476
1.459961 -0.779546 0.992624
1.460449 -0.749271 1.094862
1.460938 -0.723903 1.194069
1.461426 -0.696175 1.293744
1.461914 -0.655071 1.391307
1.462402 -0.614078 1.485392
1.462891 -0.573835 1.576380
1.463379 -0.529845 1.662824
1.463867 -0.486980 1.744179
1.464355 -0.443664 1.820326
1.464844 -0.399937 1.891690
1.465332 -0.357221 1.956015
1.465820 -0.318476 2.013992
1.466309 -0.286102 2.067919
1.466797 -0.254440 2.116353
1.467285 -0.225963 2.159433
1.467773 -0.205279 2.197436
1.468262 -0.188493 2.230491
1.468750 -0.175603 2.259265
1.469238 -0.166460 2.283484
1.469727 -0.159528 2.303798
1.470215 -0.157392 2.319894
1.470703 -0.161177 2.332071
1.471191 -0.168446 2.342387
1.471680 -0.176315 2.350192
1.472168 -0.184708 2.355375
1.472656 -0.195162 2.357396
1.473145 -0.206553 2.354990
1.473633 -0.222590 2.350536
1.474121 -0.243274 2.346224
1.474609 -0.258000 2.341954
1.475098 -0.274412 2.335606
1.475586 -0.298318 2.327543
1.476074 -0.319001 2.318923
1.476563 -0.338673 2.308693
1.477051 -0.360743 2.297002
1.477539 -0.380227 2.283480
1.478027 -0.396377 2.266827
1.478516 -0.411777 2.246135
1.479004 -0.431149 2.224494
1.479492 -0.453257 2.204322
1.479980 -0.470043 2.183484
1.480469 -0.482109 2.160651
1.480957 -0.490202 2.135420
1.481445 -0.497734 2.108062
1.481934 -0.505190 2.078115
1.482422 -0.505415 2.045489
1.482910 -0.502267 2.009964
1.483398 -0.499944 1.970475
1.483887 -0.494961 1.928994
1.484375 -0.480909 1.885241
1.484863 -0.462137 1.837528
1.485352 -0.446399 1.786434
1.485840 -0.431262 1.732268
1.486328 -0.412152 1.675875
1.486816 -0.386747 1.617252
1.487305 -0.360331 1.556532
1.487793 -0.334401 1.494374
1.488281 -0.304538 1.430898
1.488770 -0.272051 1.365769
1.489258 -0.237653 1.299169
1.489746 -0.200933 1.231560
1.490234 -0.160690 1.162927
1.490723 -0.118536 1.094574
1.491211 -0.081291 1.026737
1.491699 -0.038874 0.959497
1.492188 0.008563 0.892912
1.492676 0.052965 0.827197
1.493164 0.100852 0.763294
1.493652 0.149750 0.700714
1.494141 0.201459 0.640312
1.494629 0.254629 0.581779
1.495117 0.303790 0.525678
1.495605 0.354562 0.473018
1.496094 0.404959 0.422020
1.496582 0.451197 0.373522
1.497070 0.499159 0.328114
1.497559 0.547158 0.285042
1.498047 0.593022 0.244398
1.498535 0.633152 0.206153
1.499023 0.670248 0.170183
1.499512 0.714500 0.136152
1.500000 0.755830 0.103459
1.500488 0.797084 0.071790
1.500977 0.840699 0.040886
1.501465 0.877308 0.010069
1.501953 0.910132 -0.020535
1.502441 0.944604 -0.051084
1.502930 0.977915 -0.082622
1.503418 1.006018 -0.116137
1.503906 1.036781 -0.152275
1.504395 1.067169 -0.191780
1.504883 1.093173 -0.235073
1.505371 1.116592 -0.282905
1.505859 1.137126 -0.335790
1.506348 1.151627 -0.393602
1.506836 1.162868 -0.457180
1.507324 1.172572 -0.526855
1.507813 1.162643 -0.602483
1.508301 1.147730 -0.683756
1.508789 1.136826 -0.770738
1.509277 1.116630 -0.863736
1.509766 1.095084 -0.963339
1.510254 1.070129 -1.070105
1.510742 1.044200 -1.183149
1.511230 1.013886 -1.301561
1.511719 0.977166 -1.424778
1.512207 0.946290 -1.552363
1.512695 0.913541 -1.682964
1.513184 0.877570 -1.816008
1.513672 0.846245 -1.950864
1.514160 0.812072 -2.085361
1.514648 0.776401 -2.218778
1.515137 0.745151 -2.349569
1.515625 0.714050 -2.476542
1.516113 0.687072 -2.598941
1.516602 0.659831 -2.715589
1.517090 0.627832 -2.826839
1.517578 0.597631 -2.932040
1.518066 0.564582 -3.031225
1.518555 0.530259 -3.123696
1.519043 0.497398 -3.206800
1.519531 0.461090 -3.280103
1.520020 0.426767 -3.343001
1.520508 0.395592 -3.394263
1.520996 0.362693 -3.434556
1.521484 0.329307 -3.463173
1.521973 0.293336 -3.479161
1.522461 0.255603 -3.482975
1.522949 0.213899 -3.474412
1.523438 0.171820 -3.454045
1.523926 0.135624 -3.422249
1.524414 0.091934 -3.379710
1.524902 0.049106 -3.326669
1.525391 0.011111 -3.263293
1.525879 -0.035989 -3.190528
1.526367 -0.079979 -3.107712
1.526855 -0.122021 -3.015536
1.527344 -0.167135 -2.915540
1.527832 -0.210038 -2.809742
1.528320 -0.257962 -2.699467
1.528809 -0.304800 -2.584253
1.529297 -0.351600 -2.464649
1.529785 -0.399824 -2.339735
1.530273 -0.440667 -2.211276
1.530762 -0.481809 -2.081034
1.531250 -0.517780 -1.949186
1.531738 -0.549705 -1.818765
1.532227 -0.586051 -1.684709
1.532715 -0.616964 -1.548743
1.533203 -0.645853 -1.419185
1.533691 -0.673806 -1.291667
1.534180 -0.701721 -1.164471
1.534668 -0.732184 -1.037255
1.535156 -0.755266 -0.909872
1.535645 -0.779209 -0.786165
1.536133 -0.804314 -0.664824
1.536621 -0.824098 -0.544001
1.537109 -0.843246 -0.423288
1.537598 -0.855686 -0.303067
1.538086 -0.866702 -0.184240
1.538574 -0.875620 -0.066369
1.539063 -0.874496 0.048695
1.539551 -0.872322 0.160337
1.540039 -0.868950 0.270911
1.540527 -0.863892 0.380879
1.541016 -0.856398 0.490556
1.541504 -0.845869 0.599418
1.541992 -0.832717 0.707529
1.542480 -0.813907 0.814460
1.542969 -0.797944 0.919922
1.543457 -0.771228 1.024764
1.543945 -0.741214 1.125623
1.544434 -0.722217 1.225002
1.544922 -0.688569 1.324965
1.545410 -0.644242 1.421945
1.545898 -0.601676 1.515866
1.546387 -0.562220 1.605381
1.546875 -0.518117 1.690899
1.547363 -0.471130 1.771070
1.547852 -0.430550 1.844926
1.548340 -0.387646 1.914385
1.548828 -0.346167 1.977678
1.549316 -0.308659 2.034889
1.549805 -0.277147 2.086309
1.550293 -0.249269 2.132927
1.550781 -0.224014 2.175399
1.551270 -0.204942 2.212781
1.551758 -0.187593 2.245844
1.552246 -0.173842 2.273657
1.552734 -0.165486 2.296393
1.553223 -0.164737 2.314790
1.553711 -0.165261 2.329818
1.554199 -0.164362 2.342675
1.554688 -0.170395 2.352061
1.555176 -0.177514 2.358095
1.555664 -0.186919 2.361543
1.556152 -0.200371 2.362149
1.556641 -0.211836 2.359264
1.557129 -0.229485 2.354340
1.557617 -0.248932 2.349819
1.558105 -0.265981 2.344715
1.558594 -0.285990 2.337679
1.559082 -0.305961 2.329299
1.559570 -0.329193 2.320006
1.560059 -0.351450 2.309575
1.560547 -0.371010 2.297570
1.561035 -0.389632 2.283712
1.561523 -0.405520 2.266491
1.562012 -0.422306 2.245096
1.562500 -0.442315 2.223665
1.562988 -0.460863 2.203462
1.563477 -0.467270 2.181179
1.563965 -0.473790 2.156212
1.564453 -0.483008 2.129187
1.564941 -0.489790 2.099868
1.565430 -0.503691 2.067975
1.565918 -0.507139 2.033866
1.566406 -0.498595 1.996663
1.566895 -0.494698 1.956161
1.567383 -0.486755 1.913675
1.567871 -0.469931 1.868331
1.568359 -0.453406 1.819093
1.568848 -0.438194 1.766433
1.569336 -0.420882 1.710985
1.569824 -0.400836 1.653603
1.570313 -0.377342 1.594296
1.570801 -0.353286 1.532986
1.571289 -0.324996 1.470383
1.571777 -0.293746 1.406234
1.572266 -0.260847 1.340590
1.572754 -0.223490 1.273511
1.573242 -0.188043 1.205443
1.573730 -0.149336 1.137116
1.574219 -0.108082 1.068954
1.574707 -0.071698 1.001434
1.575195 -0.028757 0.934244
1.575684 0.022127 0.868301
1.576172 0.070801 0.803356
1.576660 0.116102 0.739498
1.577148 0.164963 0.677728
1.577637 0.220232 0.618003
1.578125 0.269992 0.560553
1.578613 0.315593 0.505363
1.579102 0.366740 0.453234
1.579590 0.417362 0.403484
1.580078 0.466560 0.356331
1.580566 0.515759 0.311865
1.581055 0.561997 0.269529
1.581543 0.607073 0.230129
1.582031 0.647953 0.192732
1.582520 0.685760 0.157554
1.583008 0.729001 0.124304
1.583496 0.772879 0.092392
1.583984 0.813047 0.061392
1.584473 0.853814 0.030384
1.584961 0.891884 -0.000217
1.585449 0.925232 -0.030336
1.585938 0.958131 -0.060690
1.586426 0.990468 -0.092688
1.586914 1.022617 -0.126950
1.587402 1.052406 -0.164205
1.587891 1.079084 -0.204962
1.588379 1.105613 -0.249667
1.588867 1.128620 -0.298860
1.589355 1.146456 -0.352984
1.589844 1.158596 -0.412837
1.590332 1.171186 -0.477999
1.590820 1.172273 -0.549400
1.591309 1.156573 -0.626810
1.591797 1.143533 -0.709940
1.592285 1.127758 -0.799030
1.592773 1.108086 -0.894034
1.593262 1.084180 -0.996634
1.593750 1.057389 -1.105164
1.594238 1.031198 -1.219656
1.594727 0.998074 -1.340090
1.595215 0.964239 -1.464357
1.595703 0.931639 -1.592981
1.596191 0.900652 -1.724411
1.596680 0.868727 -1.858101
1.597168 0.833580 -1.993039
1.597656 0.799820 -2.127279
1.598145 0.764860 -2.260304
1.598633 0.732486 -2.390161
1.599121 0.704458 -2.516199
1.599609 0.677067 -2.636883
1.600098 0.648440 -2.751742
1.600586 0.616478 -2.861542
1.601074 0.584629 -2.964811
1.601563 0.551355 -3.062083
1.602051 0.516583 -3.151707
1.602539 0.482897 -3.231530
1.603027 0.446589 -3.301919
1.603516 0.411779 -3.361107
1.604004 0.381690 -3.409014
1.604492 0.349504 -3.445642
1.604980 0.312521 -3.469786
1.605469 0.276324 -3.481728
1.605957 0.239042 -3.481709
1.606445 0.199136 -3.469510
1.606934 0.161591 -3.444992
1.607422 0.122847 -3.409594
1.607910 0.081480 -3.363995
1.608398 0.039551 -3.307730
1.608887 -0.002828 -3.241682
1.609375 -0.045731 -3.166051
1.609863 -0.091745 -3.080485
1.610352 -0.139594 -2.985563
1.610840 -0.183771 -2.883030
1.611328 -0.229447 -2.775386
1.611816 -0.276248 -2.663075
1.612305 -0.322373 -2.546572
1.612793 -0.373520 -2.425133
1.613281 -0.413051 -2.298975
1.613770 -0.448348 -2.170247
1.614258 -0.490202 -2.038911
1.614746 -0.524974 -1.908807
1.615234 -0.559822 -1.775184
1.615723 -0.588336 -1.638367
1.616211 -0.618125 -1.509840
1.616699 -0.655183 -1.383596
1.617188 -0.680888 -1.256628
1.617676 -0.710377 -1.129745
1.618164 -0.739491 -1.000654
1.618652 -0.759462 -0.874978
1.619141 -0.784867 -0.752815
1.619629 -0.808623 -0.631843
1.620117 -0.827471 -0.511514
1.620605 -0.844145 -0.390957
1.621094 -0.858833 -0.270934
1.621582 -0.869662 -0.152148
1.622070 -0.873896 -0.035316
1.622559 -0.872285 0.078463
1.623047 -0.867901 0.189619
1.623535 -0.865765 0.300062
1.624023 -0.863030 0.409840
1.624512 -0.855573 0.519132
1.625000 -0.844332 0.627990
1.625488 -0.829082 0.735828
1.625977 -0.809822 0.842617
1.626465 -0.791237 0.948303
1.626953 -0.762572 1.051987
1.627441 -0.733233 1.152069
1.627930 -0.712250 1.251246
1.628418 -0.674143 1.350267
1.628906 -0.632251 1.445970
1.629395 -0.593807 1.538407
1.629883 -0.548393 1.627030
1.630371 -0.504815 1.710787
1.630859 -0.460076 1.789535
1.631348 -0.417360 1.862905
1.631836 -0.374419 1.930182
1.632324 -0.332453 1.990875
1.632813 -0.300154 2.046465
1.633301 -0.268978 2.097369
1.633789 -0.238553 2.142664
1.634277 -0.213373 2.182696
1.634766 -0.194563 2.217970
1.635254 -0.180924 2.248317
1.635742 -0.171444 2.274221
1.636230 -0.166273 2.296542
1.636719 -0.161964 2.314798
1.637207 -0.162338 2.328903
1.637695 -0.167135 2.340370
1.638184 -0.173542 2.349654
1.638672 -0.182835 2.356518
1.639160 -0.191678 2.360284
1.639648 -0.200820 2.359462
1.640137 -0.217420 2.355281
1.640625 -0.238141 2.351250
1.641113 -0.255227 2.347532
1.641602 -0.273138 2.341943
1.642090 -0.293147 2.334829
1.642578 -0.317240 2.326496
1.643066 -0.339422 2.317309
1.643555 -0.353361 2.306698
1.644043 -0.371909 2.293329
1.644531 -0.389595 2.278144
1.645020 -0.405107 2.258719
1.645508 -0.425753 2.236439
1.645996 -0.442690 2.215852
1.646484 -0.457416 2.195085
1.646973 -0.468807 2.171998
1.647461 -0.476301 2.146703
1.647949 -0.485856 2.119533
1.648438 -0.494848 2.089627
1.648926 -0.504441 2.057390
1.649414 -0.505715 2.023139
1.649902 -0.497359 1.985420
1.650391 -0.493799 1.944709
1.650879 -0.485144 1.901651
1.651367 -0.466596 1.855410
1.651855 -0.450784 1.805257
1.652344 -0.435271 1.752190
1.652832 -0.416723 1.696967
1.653320 -0.396714 1.639390
1.653809 -0.374232 1.579556
1.654297 -0.350139 1.518369
1.654785 -0.319863 1.455774
1.655273 -0.285053 1.391068
1.655762 -0.251293 1.325413
1.656250 -0.216708 1.258592
1.656738 -0.180586 1.190340
1.657227 -0.140081 1.122130
1.657715 -0.101974 1.054277
1.658203 -0.063118 0.986866
1.658691 -0.014706 0.920348
1.659180 0.032881 0.854435
1.659668 0.079831 0.789666
1.660156 0.129217 0.726476
1.660645 0.180738 0.664864
1.661133 0.235182 0.605658
1.661621 0.285692 0.548742
1.662109 0.334815 0.494176
1.662598 0.387161 0.442066
1.663086 0.436284 0.392682
1.663574 0.485333 0.346157
1.664063 0.533782 0.301994
1.664551 0.577884 0.260143
1.665039 0.622961 0.220885
1.665527 0.661517 0.184093
1.666016 0.697601 0.148807
1.666504 0.743502 0.115527
1.666992 0.787567 0.083645
1.667480 0.828259 0.052208
1.667969 0.869814 0.021319
1.668457 0.904848 -0.009558
1.668945 0.938646 -0.040248
1.669434 0.971995 -0.071368
1.669922 1.003470 -0.103856
1.670410 1.033258 -0.138925
1.670898 1.061324 -0.177365
1.671387 1.090101 -0.219317
1.671875 1.112545 -0.265913
1.672363 1.133266 -0.316973
1.672852 1.151477 -0.373164
1.673340 1.161819 -0.435158
1.673828 1.171411 -0.502599
1.674316 1.166427 -0.576366
1.674805 1.151627 -0.655711
1.675293 1.140236 -0.740907
1.675781 1.120002 -0.831704
1.676270 1.097070 -0.928244
1.676758 1.075188 -1.032518
1.677246 1.049745 -1.143211
1.677734 1.020818 -1.259662
1.678223 0.989643 -1.381403
1.678711 0.958918 -1.507613
1.679199 0.924220 -1.637675
1.679688 0.890984 -1.769994
1.680176 0.859022 -1.904413
1.680664 0.823726 -2.039505
1.681152 0.789478 -2.173546
1.681641 0.754780 -2.305716
1.682129 0.722219 -2.434276
1.682617 0.694304 -2.557923
1.683105 0.669086 -2.675741
1.683594 0.639710 -2.788426
1.684082 0.609246 -2.895947
1.684570 0.577172 -2.997811
1.685059 0.541201 -3.092990
1.685547 0.511037 -3.179042
1.686035 0.474579 -3.256149
1.686523 0.437971 -3.323007
1.687012 0.404697 -3.378272
1.687500 0.371798 -3.422267
1.687988 0.343171 -3.454807
1.688477 0.304914 -3.475365
1.688965 0.267594 -3.483136
1.689453 0.229075 -3.478985
1.689941 0.187595 -3.462384
1.690430 0.150987 -3.434089
1.690918 0.111268 -3.395560
1.691406 0.069677 -3.346106
1.691895 0.025799 -3.286526
1.692383 -0.017029 -3.217362
1.692871 -0.062031 -3.138361
1.693359 -0.106433 -3.049398
1.693848 -0.147725 -2.951943
1.694336 -0.193439 -2.848387
1.694824 -0.239340 -2.740010
1.695313 -0.285690 -2.627072
1.695801 -0.333952 -2.509115
1.696289 -0.382775 -2.386540
1.696777 -0.426952 -2.259321
1.697266 -0.467083 -2.129237
1.697754 -0.505677 -1.998072
1.698242 -0.540674 -1.866187
1.698730 -0.576196 -1.735157
1.699219 -0.609357 -1.600297
1.699707 -0.641244 -1.463670
1.700195 -0.670658 -1.333324
1.700684 -0.694789 -1.206258
1.701172 -0.723716 -1.080055
1.701660 -0.751444 -0.953218
1.702148 -0.775650 -0.827161
1.702637 -0.800080 -0.704313
1.703125 -0.819340 -0.582247
1.703613 -0.835976 -0.461820
1.704102 -0.851976 -0.341910
1.704590 -0.866252 -0.222261
1.705078 -0.873821 -0.103998
1.705566 -0.874159 0.012662
1.706055 -0.875620 0.125186
1.706543 -0.874046 0.236032
1.707031 -0.868126 0.346624
1.707520 -0.863217 0.456376
1.708008 -0.853887 0.566139
1.708496 -0.840922 0.674522
1.708984 -0.822450 0.782492
1.709473 -0.805401 0.888847
1.709961 -0.785692 0.994204
1.710449 -0.750619 1.097675
1.710938 -0.725140 1.196834
1.711426 -0.699623 1.296860
1.711914 -0.659080 1.395451
1.712402 -0.617563 1.490208
1.712891 -0.575409 1.581981
1.713379 -0.532618 1.669587
1.713867 -0.487579 1.752504
1.714355 -0.445350 1.830182
1.714844 -0.397651 1.902963
1.715332 -0.350101 1.966641
1.715820 -0.319413 2.023639
1.716309 -0.289437 2.078041
1.716797 -0.256838 2.127327
1.717285 -0.230572 2.171165
1.717773 -0.208164 2.210139
1.718262 -0.191902 2.244200
1.718750 -0.178563 2.273978
1.719238 -0.164324 2.298799
1.719727 -0.158442 2.316659
1.720215 -0.160390 2.331533
1.720703 -0.166085 2.345376
1.721191 -0.169945 2.356283
1.721680 -0.174216 2.364107
1.722168 -0.183996 2.369244
1.722656 -0.191415 2.370705
1.723145 -0.204755 2.366150
1.723633 -0.223677 2.360766
1.724121 -0.243236 2.356951
1.724609 -0.260210 2.351579
1.725098 -0.273138 2.344685
1.725586 -0.296969 2.335841
1.726074 -0.322935 2.326089
1.726563 -0.342083 2.315964
1.727051 -0.358532 2.303955
1.727539 -0.375244 2.289854
1.728027 -0.391731 2.273078
1.728516 -0.409529 2.251878
1.729004 -0.430437 2.229041
1.729492 -0.448385 2.207916
1.729980 -0.468095 2.185879
1.730469 -0.479973 2.161768
1.730957 -0.487954 2.136006
1.731445 -0.498520 2.107554
1.731934 -0.502043 2.076677
1.732422 -0.505790 2.043106
1.732910 -0.502792 2.006030
1.733398 -0.498595 1.966010
1.733887 -0.493987 1.924320
1.734375 -0.479860 1.880115
1.734863 -0.463936 1.831916
1.735352 -0.444039 1.780500
1.735840 -0.428789 1.725785
1.736328 -0.412377 1.668555
1.736816 -0.388508 1.609958
1.737305 -0.365464 1.549568
1.737793 -0.336724 1.487683
1.738281 -0.305737 1.423817
1.738770 -0.274374 1.358267
1.739258 -0.239452 1.291550
1.739746 -0.203331 1.223706
1.740234 -0.163425 1.155319
1.740723 -0.123107 1.086862
1.741211 -0.085675 1.018868
1.741699 -0.044158 0.951554
1.742188 0.003429 0.885324
1.742676 0.051354 0.819773
1.743164 0.097479 0.755586
1.743652 0.143980 0.693488
1.744141 0.198986 0.633090
1.744629 0.256690 0.574852
1.745117 0.302141 0.518650
1.745605 0.352389 0.465567
1.746094 0.406683 0.415377
1.746582 0.454270 0.367268
1.747070 0.504667 0.322140
1.747559 0.551055 0.279478
1.748047 0.596469 0.239287
1.748535 0.636075 0.201665
1.749023 0.671222 0.166118
1.749512 0.716149 0.132558
1.750000 0.759614 0.100649
1.750488 0.799407 0.069697
1.750977 0.840887 0.039224
1.751465 0.880156 0.009030
1.751953 0.915153 -0.020801
1.752441 0.946440 -0.050830
1.752930 0.977203 -0.081740
1.753418 1.010439 -0.114366
1.753906 1.040228 -0.150317
1.754395 1.066907 -0.189366
1.754883 1.092686 -0.232229
1.755371 1.114456 -0.279599
1.755859 1.135290 -0.331493
1.756348 1.148592 -0.389051
1.756836 1.159495 -0.451953
1.757324 1.168563 -0.520948
1.757813 1.157322 -0.596116
1.758301 1.141285 -0.676541
1.758789 1.129482 -0.762933
1.759277 1.111496 -0.855647
1.759766 1.091450 -0.955220
1.760254 1.068593 -1.061702
1.760742 1.043188 -1.174275
1.761230 1.012912 -1.292489
1.761719 0.978739 -1.415931
1.762207 0.948913 -1.543433
1.762695 0.917101 -1.674209
1.763184 0.881879 -1.807967
1.763672 0.850479 -1.942853
1.764160 0.814808 -2.077985
1.764648 0.779099 -2.212150
1.765137 0.748823 -2.343513
1.765625 0.715999 -2.471688
1.766113 0.688983 -2.594752
1.766602 0.663803 -2.712133
1.767090 0.635251 -2.824609
1.767578 0.607298 -2.931356
1.768066 0.573238 -3.031894
1.768555 0.537753 -3.125508
1.769043 0.504368 -3.210147
1.769531 0.468134 -3.284620
1.770020 0.430926 -3.348818
1.770508 0.396941 -3.401650
1.770996 0.365653 -3.442750
1.771484 0.330956 -3.472476
1.771973 0.294348 -3.489720
1.772461 0.256428 -3.494323
1.772949 0.213487 -3.486648
1.773438 0.174368 -3.465997
1.773926 0.137610 -3.434022
1.774414 0.096355 -3.391618
1.774902 0.051728 -3.338412
1.775391 0.007176 -3.275653
1.775879 -0.036439 -3.202521
1.776367 -0.083202 -3.118883
1.776855 -0.127266 -3.026304
1.777344 -0.170132 -2.925867
1.777832 -0.216895 -2.819927
1.778320 -0.262271 -2.709294
1.778809 -0.307573 -2.593422
1.779297 -0.356921 -2.473302
1.779785 -0.402110 -2.348213
1.780273 -0.441866 -2.219354
1.780762 -0.483158 -2.088623
1.781250 -0.520066 -1.956494
1.781738 -0.553976 -1.825673
1.782227 -0.587699 -1.691374
1.782715 -0.619774 -1.555012
1.783203 -0.652335 -1.424569
1.783691 -0.678677 -1.296412
1.784180 -0.704007 -1.168995
1.784668 -0.734582 -1.041489
1.785156 -0.758676 -0.913504
1.785645 -0.783668 -0.789072
1.786133 -0.810797 -0.667234
1.786621 -0.827246 -0.546086
1.787109 -0.842534 -0.425324
1.787598 -0.857035 -0.304924
1.788086 -0.867489 -0.185887
1.788574 -0.873859 -0.068200
1.789063 -0.872060 0.046741
1.789551 -0.872248 0.158249
1.790039 -0.872472 0.268875
1.790527 -0.867564 0.379015
1.791016 -0.857484 0.488639
1.791504 -0.846018 0.597393
1.791992 -0.833241 0.705583
1.792480 -0.812970 0.812562
1.792969 -0.796258 0.917878
1.793457 -0.768268 1.022246
1.793945 -0.737393 1.122694
1.794434 -0.719669 1.222757
1.794922 -0.684110 1.323074
1.795410 -0.639183 1.419263
1.795898 -0.597517 1.513045
1.796387 -0.555438 1.602519
1.796875 -0.516731 1.687476
1.797363 -0.469256 1.768308
1.797852 -0.424255 1.841545
1.798340 -0.388096 1.909632
1.798828 -0.348677 1.973823
1.799316 -0.312032 2.031732
1.799805 -0.275386 2.084460
1.800293 -0.244623 2.131795
1.800781 -0.224426 2.173635
1.801270 -0.203818 2.210954
1.801758 -0.185832 2.243236
1.802246 -0.172643 2.270690
1.802734 -0.165374 2.293583
1.803223 -0.162713 2.312780
1.803711 -0.163013 2.328114
1.804199 -0.166460 2.340194
1.804688 -0.170245 2.349322
1.805176 -0.179612 2.354627
1.805664 -0.192577 2.359044
1.806152 -0.204155 2.361301
1.806641 -0.216783 2.359429
1.807129 -0.231096 2.355360
1.807617 -0.250431 2.349673
1.808105 -0.268229 2.343919
1.808594 -0.285240 2.336678
1.809082 -0.307048 2.327909
1.809570 -0.329380 2.319166
1.810059 -0.353998 2.309246
1.810547 -0.376555 2.298138
1.811035 -0.394391 2.285251
1.811523 -0.409304 2.269469
1.812012 -0.424854 2.249629
1.812500 -0.446137 2.228619
1.812988 -0.463224 2.208697
1.813477 -0.467720 2.186596
1.813965 -0.472891 2.161406
1.814453 -0.482521 2.133888
1.814941 -0.490165 2.104404
1.815430 -0.500769 2.072473
1.815918 -0.505865 2.037890
1.816406 -0.501556 2.000493
1.816895 -0.497284 1.960065
1.817383 -0.490539 1.917684
1.817871 -0.476076 1.872459
1.818359 -0.459064 1.823662
1.818848 -0.443065 1.771552
1.819336 -0.425079 1.716332
1.819824 -0.404058 1.659017
1.820313 -0.377342 1.599639
1.820801 -0.351712 1.538258
1.821289 -0.326008 1.475435
1.821777 -0.294645 1.411002
1.822266 -0.262084 1.344827
1.822754 -0.223752 1.277588
1.823242 -0.187893 1.209142
1.823730 -0.151734 1.140042
1.824219 -0.112578 1.071737
1.824707 -0.077544 1.003919
1.825195 -0.029319 0.937012
1.825684 0.020216 0.870954
1.826172 0.064843 0.805493
1.826660 0.114416 0.741706
1.827148 0.161254 0.679589
1.827637 0.217459 0.619195
1.828125 0.274451 0.561195
1.828613 0.322937 0.505894
1.829102 0.375433 0.453047
1.829590 0.426130 0.403006
1.830078 0.474017 0.355722
1.830566 0.521641 0.310770
1.831055 0.568779 0.268796
1.831543 0.610333 0.229168
1.832031 0.644843 0.191652
1.832520 0.686060 0.156500
1.833008 0.731437 0.123116
1.833496 0.774153 0.091342
1.833984 0.816157 0.060383
1.834473 0.858535 0.029928
1.834961 0.895706 -0.000426
1.835449 0.926356 -0.030564
1.835938 0.961953 -0.060780
1.836426 0.994889 -0.093047
1.836914 1.023853 -0.127552
1.837402 1.052705 -0.164729
1.837891 1.078560 -0.205574
1.838379 1.104377 -0.250399
1.838867 1.124423 -0.299461
1.839355 1.143608 -0.353702
1.839844 1.157922 -0.413461
1.840332 1.168563 -0.478511
1.840820 1.170624 -0.550110
1.841309 1.153987 -0.627259
1.841797 1.140648 -0.709865
1.842285 1.126484 -0.799007
1.842773 1.106662 -0.894366
1.843262 1.082944 -0.997198
1.843750 1.055253 -1.106378
1.844238 1.029624 -1.221259
1.844727 0.999648 -1.341779
1.845215 0.967611 -1.466353
1.845703 0.932726 -1.595275
1.846191 0.899790 -1.727183
1.846680 0.868840 -1.861053
1.847168 0.833955 -1.995961
1.847656 0.798920 -2.130021
1.848145 0.764335 -2.262875
1.848633 0.732935 -2.392668
1.849121 0.703971 -2.517929
1.849609 0.676843 -2.638508
1.850098 0.648777 -2.753808
1.850586 0.618614 -2.863358
1.851074 0.587814 -2.966900
1.851563 0.554503 -3.064217
1.852051 0.521979 -3.154009
1.852539 0.485070 -3.234198
1.853027 0.447938 -3.303945
1.853516 0.414177 -3.363319
1.854004 0.378393 -3.410871
1.854492 0.347105 -3.447095
1.854980 0.313495 -3.472159
1.855469 0.277861 -3.484070
1.855957 0.240953 -3.484171
1.856445 0.197974 -3.472121
1.856934 0.159605 -3.447073
1.857422 0.121086 -3.411159
1.857910 0.078070 -3.364888
1.858398 0.035354 -3.308279
1.858887 -0.007025 -3.241592
1.859375 -0.050003 -3.165038
