National Instruments Acquisition
Time    Acc001    Volt001
0.174316 0.006379 -0.000127
0.174805 0.004486 -0.000004
0.175293 0.002707 -0.000042
0.175781 0.005849 -0.000075
0.176270 0.005849 0.000037
0.176758 0.004410 -0.000045
0.177246 0.005432 -0.000071
0.177734 0.007817 -0.000012
0.178223 0.008952 -0.000008
0.178711 0.008158 -0.000172
0.179199 0.008650 -0.000116
0.179688 0.009482 -0.000027
0.180176 0.008498 -0.000116
0.180664 0.007438 -0.000023
0.181152 0.007022 -0.000060
0.181641 0.008650 0.000026
0.182129 0.009861 -0.000012
0.182617 0.010239 -0.000056
0.183105 0.011791 0.000063
0.183594 0.008195 -0.000034
0.184082 0.005887 -0.000019
0.184570 0.008574 -0.000161
0.185059 0.008082 -0.000240
0.185547 0.005508 0.000011
0.186035 0.005319 0.000007
0.186523 0.005546 -0.000195
0.187012 0.003313 -0.000008
0.187500 0.004486 -0.000053
0.187988 0.005735 -0.000146
0.188477 0.003010 0.000026
0.188965 0.004751 -0.000150
0.189453 0.007476 0.000015
0.189941 0.004259 0.000052
0.190430 0.003464 -0.000150
0.190918 0.004865 -0.000023
0.191406 0.004335 -0.000042
0.191895 0.003956 -0.000023
0.192383 0.003881 -0.000023
0.192871 0.003918 -0.000101
0.193359 0.001723 0.000003
0.193848 0.001723 0.000022
0.194336 0.002442 -0.000154
0.194824 0.001647 -0.000086
0.195313 0.000058 -0.000071
0.195801 -0.000699 -0.000086
0.196289 0.002972 0.000112
0.196777 0.002253 0.000015
0.197266 0.003048 -0.000135
0.197754 0.003767 -0.000027
0.198242 0.000625 -0.000113
0.198730 0.003313 -0.000281
0.199219 0.002859 -0.000105
0.199707 0.001874 -0.000030
0.200195 0.003578 -0.000131
0.200684 0.002631 -0.000161
0.201172 0.002026 -0.000094
0.201660 0.002631 -0.000086
0.202148 0.003956 -0.000109
0.202637 0.004297 0.000015
0.203125 0.004448 -0.000030
0.203613 0.003502 -0.000116
0.204102 0.001647 -0.000131
0.204590 0.003729 -0.000027
0.205078 0.005395 0.000015
0.205566 0.003994 -0.000019
0.206055 0.004789 -0.000008
0.206543 0.006265 -0.000169
0.207031 0.008044 -0.000109
0.207520 0.010164 -0.000068
0.208008 0.008536 -0.000139
0.208496 0.007173 -0.000071
0.208984 0.009369 0.000011
0.209473 0.010542 0.000074
0.209961 0.010201 -0.000127
0.210449 0.011072 -0.000124
0.210938 0.012283 0.000041
0.211426 0.011829 -0.000113
0.211914 0.011337 -0.000142
0.212402 0.010807 -0.000127
0.212891 0.008877 -0.000142
0.213379 0.009331 -0.000101
0.213867 0.009179 -0.000116
0.214355 0.007930 -0.000083
0.214844 0.009293 -0.000064
0.215332 0.007514 -0.000071
0.215820 0.006114 -0.000157
0.216309 0.008347 -0.000183
0.216797 0.008082 -0.000101
0.217285 0.008422 -0.000064
0.217773 0.007930 -0.000004
0.218262 0.006038 -0.000124
0.218750 0.007552 -0.000202
0.219238 0.006871 0.000052
0.219727 0.006189 0.000112
0.220215 0.005395 -0.000098
0.220703 0.003010 -0.000240
0.221191 0.003578 -0.000217
0.221680 0.001988 -0.000023
0.222168 0.000020 0.000052
0.222656 0.000625 -0.000023
0.223145 -0.000283 -0.000068
0.223633 -0.003084 -0.000172
0.224121 -0.003349 -0.000068
0.224609 -0.003235 -0.000049
0.225098 -0.004484 -0.000094
0.225586 -0.003879 0.000056
0.226074 -0.004219 -0.000131
0.226563 -0.003197 -0.000068
0.227051 -0.003197 0.000041
0.227539 -0.003538 -0.000012
0.228027 -0.001040 -0.000019
0.228516 -0.000661 -0.000206
0.229004 0.000096 0.000007
0.229492 0.002594 -0.000019
0.229980 0.006114 -0.000075
0.230469 0.008725 -0.000027
0.230957 0.008233 -0.000142
0.231445 0.008687 0.000011
0.231934 0.008309 -0.000127
0.232422 0.005092 -0.000075
0.232910 0.004675 -0.000027
0.233398 0.005357 -0.000075
0.233887 0.004978 0.000026
0.234375 0.004827 -0.000157
0.234863 0.005622 -0.000120
0.235352 0.007173 -0.000176
0.235840 0.005432 -0.000079
0.236328 0.005735 0.000160
0.236816 0.007287 -0.000045
0.237305 0.006265 -0.000027
0.237793 0.006908 0.000026
0.238281 0.005546 -0.000101
0.238770 0.004524 -0.000139
0.239258 0.005622 -0.000075
